,eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg,stimuliName,name
939,R,2961679,2961857,179,229.5,212.0,835,lenovo.png,Sub10.asc
940,R,2961903,2962119,217,197.8,130.7,803,lenovo.png,Sub10.asc
941,R,2962147,2962325,179,142.8,125.3,830,lenovo.png,Sub10.asc
942,R,2962367,2962404,38,295.7,131.4,849,lenovo.png,Sub10.asc
943,R,2977261,2977562,302,676.6,399.2,897,lenovo.png,Sub10.asc
944,R,2977613,2977734,122,460.4,346.5,848,instagram-profile.png,Sub10.asc
945,R,2977812,2977942,131,247.1,106.1,669,instagram-profile.png,Sub10.asc
946,R,2977986,2978446,461,214.5,31.2,610,instagram-profile.png,Sub10.asc
947,R,2978504,2978623,120,542.9,200.8,666,instagram-profile.png,Sub10.asc
948,R,2978671,2978865,195,666.1,140.7,660,instagram-profile.png,Sub10.asc
949,R,2978916,2979181,266,853.9,136.3,663,instagram-profile.png,Sub10.asc
950,R,2979236,2979396,161,873.3,332.8,713,instagram-profile.png,Sub10.asc
951,R,2979423,2979659,237,857.9,306.9,740,instagram-profile.png,Sub10.asc
952,R,2979709,2979931,223,1108.4,349.6,740,instagram-profile.png,Sub10.asc
953,R,2979991,2980329,339,887.5,366.6,754,instagram-profile.png,Sub10.asc
954,R,2980369,2980542,174,882.5,337.1,755,instagram-profile.png,Sub10.asc
955,R,2980601,2980803,203,857.9,538.3,750,instagram-profile.png,Sub10.asc
956,R,2980847,2981172,326,858.5,520.2,777,instagram-profile.png,Sub10.asc
957,R,2981239,2981418,180,1120.4,638.7,752,instagram-profile.png,Sub10.asc
958,R,2981443,2981673,231,1099.8,614.7,742,instagram-profile.png,Sub10.asc
959,R,2981751,2981993,243,491.9,610.3,787,instagram-profile.png,Sub10.asc
960,R,2982038,2982239,202,655.8,580.6,746,instagram-profile.png,Sub10.asc
961,R,2982265,2982408,144,616.3,539.2,720,instagram-profile.png,Sub10.asc
962,R,2982464,2982530,67,502.2,363.7,719,instagram-profile.png,Sub10.asc
963,R,2983700,2983768,69,671.8,392.1,806,instagram-profile.png,Sub10.asc
964,R,2983853,2984013,161,412.9,188.5,783,instagram-profile.png,Sub10.asc
965,R,2984071,2984308,238,279.0,67.4,704,eco_news.png,Sub10.asc
966,R,2984345,2984508,164,342.7,50.0,610,eco_news.png,Sub10.asc
967,R,2984535,2984669,135,305.6,42.5,598,eco_news.png,Sub10.asc
968,R,2984721,2984979,259,228.6,173.3,624,eco_news.png,Sub10.asc
969,R,2985009,2985100,92,223.6,239.2,669,eco_news.png,Sub10.asc
970,R,2985126,2985269,144,232.7,207.5,682,eco_news.png,Sub10.asc
971,R,2985291,2985548,258,212.0,194.5,661,eco_news.png,Sub10.asc
972,R,2985573,2985827,255,274.3,187.2,656,eco_news.png,Sub10.asc
973,R,2985864,2986085,222,343.2,190.9,659,eco_news.png,Sub10.asc
974,R,2986137,2986362,226,236.0,253.2,658,eco_news.png,Sub10.asc
975,R,2986405,2986675,271,343.3,254.8,662,eco_news.png,Sub10.asc
976,R,2986741,2986861,121,698.7,434.5,650,eco_news.png,Sub10.asc
977,R,2986887,2987039,153,676.5,391.8,643,eco_news.png,Sub10.asc
978,R,2987059,2987253,195,662.0,383.7,652,eco_news.png,Sub10.asc
979,R,2987298,2987486,189,613.2,309.3,677,eco_news.png,Sub10.asc
980,R,2987543,2987699,157,655.9,489.0,681,eco_news.png,Sub10.asc
981,R,2987730,2987898,169,658.2,517.6,695,eco_news.png,Sub10.asc
982,R,2987939,2988291,353,766.4,482.7,715,eco_news.png,Sub10.asc
983,R,2988354,2988561,208,328.9,482.4,721,eco_news.png,Sub10.asc
984,R,2988617,2988709,93,196.0,592.3,699,eco_news.png,Sub10.asc
985,R,2988752,2988905,154,300.4,629.6,699,eco_news.png,Sub10.asc
986,R,2988928,2988971,44,269.0,616.8,698,eco_news.png,Sub10.asc
987,R,2991671,2991908,238,665.3,398.3,892,eco_news.png,Sub10.asc
988,R,2991954,2992066,113,585.3,361.3,853,google_store.png,Sub10.asc
989,R,2992177,2992269,93,348.8,98.9,674,google_store.png,Sub10.asc
990,R,2992333,2992356,24,108.0,64.2,580,google_store.png,Sub10.asc
991,R,2992374,2992542,169,107.2,60.1,556,google_store.png,Sub10.asc
992,R,2992566,2992711,146,94.2,69.2,563,google_store.png,Sub10.asc
993,R,2992806,2993045,240,160.7,82.4,630,google_store.png,Sub10.asc
994,R,2993135,2993268,134,665.7,422.1,683,google_store.png,Sub10.asc
995,R,2993300,2993523,224,654.5,507.2,680,google_store.png,Sub10.asc
996,R,2993582,2993736,155,598.7,270.9,658,google_store.png,Sub10.asc
997,R,2993788,2994022,235,688.3,242.3,615,google_store.png,Sub10.asc
998,R,2994068,2994330,263,833.9,243.1,588,google_store.png,Sub10.asc
999,R,2994402,2994488,87,465.4,402.8,618,google_store.png,Sub10.asc
1000,R,2994532,2994651,120,359.8,493.6,629,google_store.png,Sub10.asc
1001,R,2994691,2994871,181,420.7,470.0,650,google_store.png,Sub10.asc
1002,R,2994898,2995166,269,472.4,458.4,656,google_store.png,Sub10.asc
1003,R,2995222,2995447,226,800.6,463.7,637,google_store.png,Sub10.asc
1004,R,2995467,2995587,121,785.3,458.7,640,google_store.png,Sub10.asc
1005,R,2995640,2995799,160,1106.2,463.7,642,google_store.png,Sub10.asc
1006,R,2995822,2996031,210,1125.2,459.8,650,google_store.png,Sub10.asc
1007,R,2996085,2996361,277,1133.7,624.8,698,google_store.png,Sub10.asc
1008,R,2996425,2996523,99,858.9,673.5,723,google_store.png,Sub10.asc
1009,R,2996575,2996724,150,682.0,663.1,721,google_store.png,Sub10.asc
1010,R,2996769,2996845,77,767.0,618.2,695,google_store.png,Sub10.asc
1011,R,2998296,2998480,185,669.1,395.8,759,google_store.png,Sub10.asc
1012,R,2998525,2998674,150,569.1,368.0,756,jetstar.png,Sub10.asc
1013,R,2998749,2998809,61,359.6,143.0,705,jetstar.png,Sub10.asc
1014,R,2998835,2998968,134,322.6,105.9,631,jetstar.png,Sub10.asc
1015,R,2998994,2999248,255,262.6,92.5,599,jetstar.png,Sub10.asc
1016,R,2999287,2999407,121,347.0,94.9,612,jetstar.png,Sub10.asc
1017,R,2999464,2999678,215,294.7,300.7,670,jetstar.png,Sub10.asc
1018,R,2999720,3000096,377,287.3,256.1,715,jetstar.png,Sub10.asc
1019,R,3000163,3000465,303,626.8,305.5,674,jetstar.png,Sub10.asc
1020,R,3000492,3000586,95,682.1,309.4,649,jetstar.png,Sub10.asc
1021,R,3000642,3000849,208,451.9,206.6,637,jetstar.png,Sub10.asc
1022,R,3000872,3001056,185,418.5,201.7,648,jetstar.png,Sub10.asc
1023,R,3001120,3001276,157,299.0,341.1,682,jetstar.png,Sub10.asc
1024,R,3001315,3001533,219,228.5,321.5,688,jetstar.png,Sub10.asc
1025,R,3001565,3001744,180,219.2,342.7,672,jetstar.png,Sub10.asc
1026,R,3001775,3001967,193,216.3,365.6,663,jetstar.png,Sub10.asc
1027,R,3002018,3002178,161,467.0,467.9,667,jetstar.png,Sub10.asc
1028,R,3002202,3002344,143,441.6,435.6,662,jetstar.png,Sub10.asc
1029,R,3002395,3002560,166,573.8,611.8,648,jetstar.png,Sub10.asc
1030,R,3002586,3002762,177,551.2,572.6,642,jetstar.png,Sub10.asc
1031,R,3002797,3003037,241,534.2,626.9,628,jetstar.png,Sub10.asc
1032,R,3003085,3003219,135,531.9,550.3,631,jetstar.png,Sub10.asc
1033,R,3003242,3003428,187,536.1,533.2,626,jetstar.png,Sub10.asc
1034,R,3003503,3003562,60,957.8,617.5,606,jetstar.png,Sub10.asc
1035,R,3004961,3005126,166,666.8,397.0,787,jetstar.png,Sub10.asc
1036,R,3005193,3005387,195,513.5,284.3,796,deviantart_product_cata.png,Sub10.asc
1037,R,3005446,3005644,199,372.7,201.7,747,deviantart_product_cata.png,Sub10.asc
1038,R,3005667,3005841,175,359.6,218.9,753,deviantart_product_cata.png,Sub10.asc
1039,R,3005865,3006195,331,335.2,222.4,785,deviantart_product_cata.png,Sub10.asc
1040,R,3006221,3006346,126,380.2,227.0,783,deviantart_product_cata.png,Sub10.asc
1041,R,3006399,3006580,182,550.6,357.1,771,deviantart_product_cata.png,Sub10.asc
1042,R,3006640,3006844,205,866.1,359.4,754,deviantart_product_cata.png,Sub10.asc
1043,R,3006867,3007095,229,832.4,339.2,735,deviantart_product_cata.png,Sub10.asc
1044,R,3007164,3007267,104,990.2,660.2,702,deviantart_product_cata.png,Sub10.asc
1045,R,3007291,3007463,173,976.4,633.2,713,deviantart_product_cata.png,Sub10.asc
1046,R,3007488,3007659,172,938.7,615.9,724,deviantart_product_cata.png,Sub10.asc
1047,R,3007708,3007786,79,924.6,743.5,751,deviantart_product_cata.png,Sub10.asc
1048,R,3007850,3008144,295,1040.2,518.1,750,deviantart_product_cata.png,Sub10.asc
1049,R,3008166,3008675,510,1035.1,504.2,731,deviantart_product_cata.png,Sub10.asc
1050,R,3008764,3008967,204,728.7,170.2,725,deviantart_product_cata.png,Sub10.asc
1051,R,3009035,3009067,33,922.6,97.6,692,deviantart_product_cata.png,Sub10.asc
1052,R,3009110,3009307,198,1081.0,90.8,702,deviantart_product_cata.png,Sub10.asc
1053,R,3009392,3009604,213,584.6,371.1,817,deviantart_product_cata.png,Sub10.asc
1054,R,3009657,3010235,579,438.1,376.3,828,deviantart_product_cata.png,Sub10.asc
1055,R,3011946,3012272,327,665.9,406.7,847,deviantart_product_cata.png,Sub10.asc
1056,R,3012317,3012417,101,610.6,356.9,795,nus.png,Sub10.asc
1057,R,3012489,3012605,117,285.4,98.4,611,nus.png,Sub10.asc
1058,R,3012641,3012844,204,244.8,62.3,548,nus.png,Sub10.asc
1059,R,3012872,3013049,178,235.6,114.3,563,nus.png,Sub10.asc
1060,R,3013076,3013310,235,310.9,128.4,610,nus.png,Sub10.asc
1061,R,3013333,3013422,90,287.5,131.1,622,nus.png,Sub10.asc
1062,R,3013455,3013569,115,287.2,70.9,618,nus.png,Sub10.asc
1063,R,3013644,3013790,147,933.6,68.7,625,nus.png,Sub10.asc
1064,R,3013833,3013972,140,898.2,35.9,629,nus.png,Sub10.asc
1065,R,3013997,3014267,271,881.6,14.0,640,nus.png,Sub10.asc
1066,R,3014294,3014604,311,824.4,3.4,645,nus.png,Sub10.asc
1067,R,3014676,3014937,262,978.8,330.0,678,nus.png,Sub10.asc
1068,R,3014994,3015119,126,985.8,233.1,693,nus.png,Sub10.asc
1069,R,3015176,3015410,235,844.4,386.8,694,nus.png,Sub10.asc
1070,R,3015429,3015558,130,860.0,380.1,700,nus.png,Sub10.asc
1071,R,3015620,3015742,123,602.0,386.0,717,nus.png,Sub10.asc
1072,R,3015769,3015911,143,532.1,400.4,710,nus.png,Sub10.asc
1073,R,3015974,3016146,173,559.1,655.5,722,nus.png,Sub10.asc
1074,R,3016188,3016431,244,652.1,619.5,713,nus.png,Sub10.asc
1075,R,3016483,3016603,121,899.8,611.6,679,nus.png,Sub10.asc
1076,R,3016645,3016911,267,1003.3,610.7,650,nus.png,Sub10.asc
1077,R,3016931,3017034,104,988.3,616.9,658,nus.png,Sub10.asc
1078,R,3017092,3017230,139,785.2,624.2,703,nus.png,Sub10.asc
1079,R,3018954,3019189,236,672.3,396.3,778,nus.png,Sub10.asc
1080,R,3019237,3019352,116,599.6,375.2,774,apple.png,Sub10.asc
1081,R,3019425,3019569,145,322.9,190.7,639,apple.png,Sub10.asc
1082,R,3019631,3019929,299,262.7,110.1,534,apple.png,Sub10.asc
1083,R,3019956,3020162,207,260.3,63.6,545,apple.png,Sub10.asc
1084,R,3020217,3020500,284,308.6,173.1,602,apple.png,Sub10.asc
1085,R,3020525,3020667,143,287.5,162.5,622,apple.png,Sub10.asc
1086,R,3020822,3020943,122,324.7,152.9,587,apple.png,Sub10.asc
1087,R,3020977,3021219,243,298.2,222.5,623,apple.png,Sub10.asc
1088,R,3021259,3021480,222,379.7,223.1,647,apple.png,Sub10.asc
1089,R,3021545,3021752,208,710.7,323.6,612,apple.png,Sub10.asc
1090,R,3021802,3021979,178,849.6,286.7,582,apple.png,Sub10.asc
1091,R,3022061,3022240,180,847.1,661.6,580,apple.png,Sub10.asc
1092,R,3022264,3022503,240,869.3,669.4,609,apple.png,Sub10.asc
1093,R,3022571,3022838,268,422.1,692.0,683,apple.png,Sub10.asc
1094,R,3022917,3023030,114,409.8,388.4,675,apple.png,Sub10.asc
1095,R,3023114,3023288,175,342.0,154.1,642,apple.png,Sub10.asc
1096,R,3023337,3023494,158,257.8,56.8,594,apple.png,Sub10.asc
1097,R,3023562,3023727,166,627.2,248.7,623,apple.png,Sub10.asc
1098,R,3023772,3024220,449,781.2,252.7,643,apple.png,Sub10.asc
1099,R,3025479,3025664,186,664.7,398.7,754,apple.png,Sub10.asc
1100,R,3025718,3025835,118,615.8,347.9,732,ieee.png,Sub10.asc
1101,R,3025879,3026004,126,769.9,341.9,672,ieee.png,Sub10.asc
1102,R,3026084,3026274,191,236.9,99.6,533,ieee.png,Sub10.asc
1103,R,3026293,3026556,264,231.0,81.7,528,ieee.png,Sub10.asc
1104,R,3026583,3026752,170,215.2,111.7,548,ieee.png,Sub10.asc
1105,R,3026778,3027179,402,181.1,107.7,574,ieee.png,Sub10.asc
1106,R,3027238,3027437,200,470.3,109.8,600,ieee.png,Sub10.asc
1107,R,3027476,3027884,409,368.9,98.4,577,ieee.png,Sub10.asc
1108,R,3027939,3028064,126,275.2,211.8,600,ieee.png,Sub10.asc
1109,R,3028105,3028195,91,356.0,174.6,597,ieee.png,Sub10.asc
1110,R,3028255,3028382,128,496.0,117.9,601,ieee.png,Sub10.asc
1111,R,3028421,3028659,239,538.1,96.5,592,ieee.png,Sub10.asc
1112,R,3028698,3028964,267,654.3,86.8,577,ieee.png,Sub10.asc
1113,R,3029010,3029319,310,776.0,83.7,575,ieee.png,Sub10.asc
1114,R,3029391,3029501,111,811.5,379.5,609,ieee.png,Sub10.asc
1115,R,3029525,3029717,193,801.1,349.5,616,ieee.png,Sub10.asc
1116,R,3029738,3029895,158,794.9,325.6,623,ieee.png,Sub10.asc
1117,R,3029951,3030112,162,696.0,166.8,613,ieee.png,Sub10.asc
1118,R,3030136,3030261,126,733.9,161.4,592,ieee.png,Sub10.asc
1119,R,3030305,3030513,209,614.9,211.1,596,ieee.png,Sub10.asc
1120,R,3030534,3030702,169,596.4,212.5,612,ieee.png,Sub10.asc
1121,R,3032035,3032335,301,670.9,398.8,732,ieee.png,Sub10.asc
1122,R,3032386,3032485,100,566.8,327.8,730,indiegogo.png,Sub10.asc
1123,R,3032554,3032694,141,291.5,113.5,568,indiegogo.png,Sub10.asc
1124,R,3032722,3033178,457,260.1,49.0,545,indiegogo.png,Sub10.asc
1125,R,3033213,3033598,386,239.7,125.2,620,indiegogo.png,Sub10.asc
1126,R,3033641,3033908,268,344.0,127.6,628,indiegogo.png,Sub10.asc
1127,R,3033948,3034095,148,410.1,131.2,623,indiegogo.png,Sub10.asc
1128,R,3034138,3034421,284,515.6,127.3,634,indiegogo.png,Sub10.asc
1129,R,3034446,3034592,147,564.1,131.1,645,indiegogo.png,Sub10.asc
1130,R,3034651,3034766,116,574.3,313.0,665,indiegogo.png,Sub10.asc
1131,R,3034816,3035075,260,805.1,340.2,664,indiegogo.png,Sub10.asc
1132,R,3035130,3035303,174,534.5,434.8,663,indiegogo.png,Sub10.asc
1133,R,3035338,3035579,242,476.0,483.5,691,indiegogo.png,Sub10.asc
1134,R,3035603,3035829,227,458.2,460.5,679,indiegogo.png,Sub10.asc
1135,R,3035877,3036084,208,688.2,458.6,650,indiegogo.png,Sub10.asc
1136,R,3036131,3036427,297,947.1,461.5,642,indiegogo.png,Sub10.asc
1137,R,3036484,3036666,183,920.9,647.7,675,indiegogo.png,Sub10.asc
1138,R,3036690,3036932,243,961.8,665.5,683,indiegogo.png,Sub10.asc
1139,R,3036988,3037253,266,706.7,661.0,693,indiegogo.png,Sub10.asc
1140,R,3038626,3038790,165,674.4,398.5,768,indiegogo.png,Sub10.asc
1141,R,3038842,3038961,120,548.4,342.7,736,microsoft_xbox.png,Sub10.asc
1142,R,3039004,3039152,149,487.6,280.8,702,microsoft_xbox.png,Sub10.asc
1143,R,3039219,3039341,123,254.1,107.2,637,microsoft_xbox.png,Sub10.asc
1144,R,3039364,3039565,202,248.0,71.1,625,microsoft_xbox.png,Sub10.asc
1145,R,3039585,3039774,190,268.9,64.3,615,microsoft_xbox.png,Sub10.asc
1146,R,3039811,3040121,311,234.3,143.5,627,microsoft_xbox.png,Sub10.asc
1147,R,3040137,3040361,225,229.4,140.0,648,microsoft_xbox.png,Sub10.asc
1148,R,3040442,3040637,196,696.3,392.2,672,microsoft_xbox.png,Sub10.asc
1149,R,3040686,3040992,307,746.6,294.4,673,microsoft_xbox.png,Sub10.asc
1150,R,3041067,3041346,280,511.1,605.9,716,microsoft_xbox.png,Sub10.asc
1151,R,3041408,3041679,272,276.3,602.5,701,microsoft_xbox.png,Sub10.asc
1152,R,3041719,3041779,61,259.7,628.2,673,microsoft_xbox.png,Sub10.asc
1153,R,3041879,3042317,439,352.6,134.5,638,microsoft_xbox.png,Sub10.asc
1154,R,3042343,3042540,198,405.4,134.3,639,microsoft_xbox.png,Sub10.asc
1155,R,3042563,3042788,226,427.5,137.5,661,microsoft_xbox.png,Sub10.asc
1156,R,3042860,3042960,101,802.5,176.4,697,microsoft_xbox.png,Sub10.asc
1157,R,3043000,3043137,138,846.0,132.5,695,microsoft_xbox.png,Sub10.asc
1158,R,3043159,3043342,184,871.8,131.6,684,microsoft_xbox.png,Sub10.asc
1159,R,3043403,3043514,112,990.3,300.9,698,microsoft_xbox.png,Sub10.asc
1160,R,3043572,3043742,171,717.9,322.9,704,microsoft_xbox.png,Sub10.asc
1161,R,3043792,3043891,100,818.0,246.7,699,microsoft_xbox.png,Sub10.asc
1162,R,3045151,3045298,148,675.1,404.3,812,microsoft_xbox.png,Sub10.asc
1163,R,3045355,3045506,152,569.1,357.1,809,htc.png,Sub10.asc
1164,R,3045556,3045722,167,431.9,352.2,778,htc.png,Sub10.asc
1165,R,3045769,3045897,129,326.3,300.4,764,htc.png,Sub10.asc
1166,R,3045967,3046311,345,257.3,84.6,721,htc.png,Sub10.asc
1167,R,3046379,3046537,159,690.3,297.6,701,htc.png,Sub10.asc
1168,R,3046588,3046820,233,682.3,216.8,697,htc.png,Sub10.asc
1169,R,3046863,3047071,209,805.1,216.5,729,htc.png,Sub10.asc
1170,R,3047097,3047306,210,870.0,218.3,734,htc.png,Sub10.asc
1171,R,3047354,3047581,228,701.9,292.0,771,htc.png,Sub10.asc
1172,R,3047617,3047886,270,756.6,287.2,772,htc.png,Sub10.asc
1173,R,3047954,3048118,165,462.6,367.6,765,htc.png,Sub10.asc
1174,R,3048164,3048328,165,444.8,289.0,743,htc.png,Sub10.asc
1175,R,3048397,3048654,258,456.7,537.4,764,htc.png,Sub10.asc
1176,R,3048674,3048771,98,474.7,536.8,796,htc.png,Sub10.asc
1177,R,3048826,3049154,329,723.6,446.1,803,htc.png,Sub10.asc
1178,R,3049212,3049506,295,708.5,604.9,753,htc.png,Sub10.asc
1179,R,3049526,3049747,222,689.2,601.7,747,htc.png,Sub10.asc
1180,R,3049792,3050117,326,836.3,593.2,694,htc.png,Sub10.asc
1181,R,3050175,3050394,220,692.6,412.0,679,htc.png,Sub10.asc
1182,R,3052199,3052378,180,670.3,402.1,757,htc.png,Sub10.asc
1183,R,3052406,3052585,180,579.3,382.5,757,google_giving.png,Sub10.asc
1184,R,3052625,3052869,245,505.2,349.2,754,google_giving.png,Sub10.asc
1185,R,3052950,3053085,136,1134.9,316.2,759,google_giving.png,Sub10.asc
1186,R,3053137,3053251,115,1126.8,260.7,761,google_giving.png,Sub10.asc
1187,R,3053315,3053434,120,808.4,408.4,799,google_giving.png,Sub10.asc
1188,R,3053513,3053665,153,336.9,520.6,844,google_giving.png,Sub10.asc
1189,R,3053693,3053965,273,258.0,526.6,831,google_giving.png,Sub10.asc
1190,R,3054016,3054253,238,382.4,524.7,784,google_giving.png,Sub10.asc
1191,R,3054282,3054705,424,457.5,516.0,740,google_giving.png,Sub10.asc
1192,R,3054809,3054913,105,236.6,113.0,701,google_giving.png,Sub10.asc
1193,R,3054938,3055030,93,230.1,76.8,685,google_giving.png,Sub10.asc
1194,R,3055053,3055220,168,248.6,55.5,658,google_giving.png,Sub10.asc
1195,R,3055258,3055559,302,334.4,55.3,656,google_giving.png,Sub10.asc
1196,R,3055603,3055811,209,227.9,108.3,679,google_giving.png,Sub10.asc
1197,R,3055836,3056043,208,262.1,114.9,690,google_giving.png,Sub10.asc
1198,R,3056093,3056325,233,436.2,123.4,708,google_giving.png,Sub10.asc
1199,R,3056366,3056668,303,515.0,120.2,692,google_giving.png,Sub10.asc
1200,R,3056709,3056938,230,618.8,114.4,673,google_giving.png,Sub10.asc
1201,R,3057019,3057311,293,768.7,549.4,691,google_giving.png,Sub10.asc
1202,R,3057362,3057472,111,857.6,464.3,683,google_giving.png,Sub10.asc
1203,R,3059503,3059640,138,674.4,392.3,678,google_giving.png,Sub10.asc
1204,R,3059697,3059915,219,573.6,336.3,677,deviantart_webdsgn(1).png,Sub10.asc
1205,R,3059975,3060089,115,403.2,231.1,636,deviantart_webdsgn(1).png,Sub10.asc
1206,R,3060126,3060321,196,305.9,184.2,583,deviantart_webdsgn(1).png,Sub10.asc
1207,R,3060331,3060516,186,308.9,193.5,577,deviantart_webdsgn(1).png,Sub10.asc
1208,R,3060551,3060738,188,414.9,199.3,606,deviantart_webdsgn(1).png,Sub10.asc
1209,R,3060915,3061023,109,432.4,204.6,618,deviantart_webdsgn(1).png,Sub10.asc
1210,R,3061094,3061201,108,377.8,551.8,639,deviantart_webdsgn(1).png,Sub10.asc
1211,R,3061251,3061399,149,425.7,473.3,632,deviantart_webdsgn(1).png,Sub10.asc
1212,R,3061422,3061822,401,397.0,448.9,572,deviantart_webdsgn(1).png,Sub10.asc
1213,R,3061884,3062145,262,480.7,306.1,539,deviantart_webdsgn(1).png,Sub10.asc
1214,R,3062187,3062378,192,599.8,305.2,522,deviantart_webdsgn(1).png,Sub10.asc
1215,R,3062384,3062570,187,586.8,307.1,526,deviantart_webdsgn(1).png,Sub10.asc
1216,R,3062621,3062748,128,757.7,308.3,526,deviantart_webdsgn(1).png,Sub10.asc
1217,R,3062809,3062978,170,783.3,513.2,537,deviantart_webdsgn(1).png,Sub10.asc
1218,R,3063000,3063210,211,788.2,477.0,556,deviantart_webdsgn(1).png,Sub10.asc
1219,R,3063230,3063450,221,767.2,469.7,559,deviantart_webdsgn(1).png,Sub10.asc
1220,R,3063480,3063647,168,772.4,536.3,558,deviantart_webdsgn(1).png,Sub10.asc
1221,R,3063684,3063918,235,705.2,531.9,571,deviantart_webdsgn(1).png,Sub10.asc
1222,R,3063960,3064344,385,565.1,534.3,594,deviantart_webdsgn(1).png,Sub10.asc
1223,R,3064403,3064478,76,480.2,658.8,603,deviantart_webdsgn(1).png,Sub10.asc
1224,R,3064539,3064678,140,949.0,682.0,583,deviantart_webdsgn(1).png,Sub10.asc
1225,R,3064701,3064785,85,935.5,660.5,592,deviantart_webdsgn(1).png,Sub10.asc
1226,R,3066854,3067009,156,670.6,400.8,712,deviantart_webdsgn(1).png,Sub10.asc
1227,R,3067088,3067238,151,513.7,277.8,681,Gmarket_Screenshot.png,Sub10.asc
1228,R,3067295,3067651,357,300.3,160.8,598,Gmarket_Screenshot.png,Sub10.asc
1229,R,3067677,3067830,154,344.0,159.1,570,Gmarket_Screenshot.png,Sub10.asc
1230,R,3067855,3068128,274,307.9,161.6,578,Gmarket_Screenshot.png,Sub10.asc
1231,R,3068153,3068691,539,347.9,163.1,592,Gmarket_Screenshot.png,Sub10.asc
1232,R,3068760,3069132,373,832.6,268.4,595,Gmarket_Screenshot.png,Sub10.asc
1233,R,3069185,3069428,244,552.7,289.7,590,Gmarket_Screenshot.png,Sub10.asc
1234,R,3069475,3069619,145,457.4,229.1,573,Gmarket_Screenshot.png,Sub10.asc
1235,R,3069662,3069809,148,523.9,319.1,573,Gmarket_Screenshot.png,Sub10.asc
1236,R,3069845,3070044,200,511.8,291.6,575,Gmarket_Screenshot.png,Sub10.asc
1237,R,3070116,3070305,190,501.1,53.1,543,Gmarket_Screenshot.png,Sub10.asc
1238,R,3070353,3070597,245,320.5,55.1,538,Gmarket_Screenshot.png,Sub10.asc
1239,R,3070690,3070853,164,1076.4,400.2,594,Gmarket_Screenshot.png,Sub10.asc
1240,R,3070895,3071047,153,1160.7,369.1,578,Gmarket_Screenshot.png,Sub10.asc
1241,R,3071098,3071333,236,954.0,318.3,561,Gmarket_Screenshot.png,Sub10.asc
1242,R,3071405,3071605,201,1013.1,50.7,562,Gmarket_Screenshot.png,Sub10.asc
1243,R,3071628,3072111,484,993.1,35.9,570,Gmarket_Screenshot.png,Sub10.asc
1244,R,3073662,3073859,198,670.4,407.7,734,Gmarket_Screenshot.png,Sub10.asc
1245,R,3073902,3074074,173,635.8,349.2,713,Google-PLay-Store-Front-Page.png,Sub10.asc
1246,R,3074143,3074273,131,427.6,625.8,592,Google-PLay-Store-Front-Page.png,Sub10.asc
1247,R,3074342,3074578,237,391.2,306.6,523,Google-PLay-Store-Front-Page.png,Sub10.asc
1248,R,3074628,3075022,395,276.1,197.0,552,Google-PLay-Store-Front-Page.png,Sub10.asc
1249,R,3075034,3075261,228,269.3,197.5,597,Google-PLay-Store-Front-Page.png,Sub10.asc
1250,R,3075287,3075657,371,328.7,196.2,612,Google-PLay-Store-Front-Page.png,Sub10.asc
1251,R,3075685,3075916,232,273.4,195.0,641,Google-PLay-Store-Front-Page.png,Sub10.asc
1252,R,3075943,3076269,327,327.5,193.8,644,Google-PLay-Store-Front-Page.png,Sub10.asc
1253,R,3076323,3076499,177,529.6,343.1,654,Google-PLay-Store-Front-Page.png,Sub10.asc
1254,R,3076541,3076644,104,542.7,301.2,639,Google-PLay-Store-Front-Page.png,Sub10.asc
1255,R,3076702,3076825,124,848.2,295.2,637,Google-PLay-Store-Front-Page.png,Sub10.asc
1256,R,3076872,3077107,236,1008.0,297.0,636,Google-PLay-Store-Front-Page.png,Sub10.asc
1257,R,3077167,3077283,117,680.9,335.1,679,Google-PLay-Store-Front-Page.png,Sub10.asc
1258,R,3077355,3077552,198,507.0,616.7,692,Google-PLay-Store-Front-Page.png,Sub10.asc
1259,R,3077615,3078107,493,899.7,608.6,684,Google-PLay-Store-Front-Page.png,Sub10.asc
1260,R,3078149,3078229,81,1017.9,600.1,627,Google-PLay-Store-Front-Page.png,Sub10.asc
1261,R,3078302,3078496,195,566.5,445.6,625,Google-PLay-Store-Front-Page.png,Sub10.asc
1262,R,3078537,3078667,131,495.1,392.9,613,Google-PLay-Store-Front-Page.png,Sub10.asc
1263,R,3078699,3078819,121,443.8,394.0,614,Google-PLay-Store-Front-Page.png,Sub10.asc
1264,R,3080705,3081003,299,674.0,395.4,720,Google-PLay-Store-Front-Page.png,Sub10.asc
1265,R,3081050,3081314,265,538.4,406.9,678,cnn_sport.png,Sub10.asc
1266,R,3081353,3081615,263,601.2,421.7,673,cnn_sport.png,Sub10.asc
1267,R,3081695,3081854,160,629.4,82.4,760,cnn_sport.png,Sub10.asc
1268,R,3081885,3082074,190,649.2,58.6,749,cnn_sport.png,Sub10.asc
1269,R,3082111,3082232,122,722.8,55.2,712,cnn_sport.png,Sub10.asc
1270,R,3082304,3082528,225,374.1,183.6,703,cnn_sport.png,Sub10.asc
1271,R,3082545,3082885,341,361.5,178.6,682,cnn_sport.png,Sub10.asc
1272,R,3082924,3083108,185,444.2,175.8,657,cnn_sport.png,Sub10.asc
