,eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak,stimuliName,order,name
356,R,8533773,8533841,69,173.9,725.5,746.1,671.7,15.62,422,google_plus.png,3.6028797018964007,Sub3_Shen.asc
357,R,8534070,8534088,19,702.7,676.8,675.1,677.1,0.77,62,google_plus.png,2.8823037615171203,Sub3_Shen.asc
358,R,8534338,8534377,40,652.2,675.0,733.1,646.8,2.49,145,google_plus.png,2.305843009213697,Sub3_Shen.asc
359,R,8534475,8534538,64,713.4,649.7,671.8,333.1,11.92,347,google_plus.png,1.8446744073709573,Sub3_Shen.asc
360,R,8534687,8534710,24,669.9,363.0,664.7,325.3,1.47,101,google_plus.png,1.475739525896766,Sub3_Shen.asc
361,R,8536443,8536492,50,696.0,378.0,431.3,373.1,7.64,296,apple(1).png,160.0,Sub3_Shen.asc
362,R,8536722,8536779,58,445.2,393.2,367.2,279.0,4.92,169,apple(1).png,128.00000000000003,Sub3_Shen.asc
363,R,8536911,8536978,68,367.2,286.4,704.4,405.2,10.71,409,apple(1).png,102.40000000000002,Sub3_Shen.asc
364,R,8537150,8537203,54,684.2,398.1,370.0,349.3,9.22,370,apple(1).png,81.92000000000002,Sub3_Shen.asc
365,R,8537395,8537419,25,399.6,353.1,444.0,359.0,1.29,91,apple(1).png,65.53600000000002,Sub3_Shen.asc
366,R,8537763,8537814,52,451.0,353.5,321.2,228.2,6.07,212,apple(1).png,52.42880000000002,Sub3_Shen.asc
367,R,8537978,8538002,25,333.3,237.7,282.7,240.3,1.43,111,apple(1).png,41.94304000000002,Sub3_Shen.asc
368,R,8538263,8538308,46,285.8,242.5,458.5,246.2,4.92,212,apple(1).png,33.55443200000002,Sub3_Shen.asc
369,R,8538441,8538483,43,441.5,241.9,289.5,156.4,5.42,220,apple(1).png,26.843545600000013,Sub3_Shen.asc
370,R,8538671,8538695,25,305.9,152.5,376.4,156.5,2.0,174,apple(1).png,21.47483648000001,Sub3_Shen.asc
371,R,8538866,8538919,54,378.4,157.7,654.3,173.6,7.97,273,apple(1).png,17.17986918400001,Sub3_Shen.asc
372,R,8539099,8539157,59,625.4,175.4,931.0,184.8,8.84,263,apple(1).png,13.743895347200008,Sub3_Shen.asc
373,R,8539324,8539372,49,893.4,185.4,1099.1,192.5,5.83,194,apple(1).png,10.995116277760006,Sub3_Shen.asc
374,R,8539473,8539582,110,1068.4,196.6,1086.8,214.9,0.87,1245,apple(1).png,8.796093022208007,Sub3_Shen.asc
375,R,8539806,8539821,16,1082.6,196.9,1099.2,194.0,0.48,55,apple(1).png,7.036874417766406,Sub3_Shen.asc
376,R,8539988,8540040,53,1101.6,190.0,779.7,304.2,10.15,413,apple(1).png,5.629499534213124,Sub3_Shen.asc
377,R,8540108,8540152,45,801.2,299.2,673.4,344.7,4.12,270,apple(1).png,4.503599627370501,Sub3_Shen.asc
378,R,8540330,8540366,37,686.4,343.1,628.8,352.0,1.71,109,apple(1).png,3.6028797018964007,Sub3_Shen.asc
379,R,8540579,8540615,37,635.9,353.0,709.4,348.7,2.15,124,apple(1).png,2.8823037615171203,Sub3_Shen.asc
380,R,8540809,8540846,38,692.6,346.7,773.8,349.7,2.37,117,apple(1).png,2.305843009213697,Sub3_Shen.asc
381,R,8541220,8541264,45,761.0,348.2,613.3,366.7,4.35,175,apple(1).png,1.8446744073709573,Sub3_Shen.asc
382,R,8543548,8543596,49,701.1,378.2,615.1,258.8,5.26,173,apple(1).png,1.475739525896766,Sub3_Shen.asc
383,R,8543943,8543984,42,611.9,268.6,617.1,159.7,4.23,160,flipboard_travel.png,160.0,Sub3_Shen.asc
384,R,8544094,8544162,69,614.0,165.2,159.3,116.3,12.91,355,flipboard_travel.png,128.00000000000003,Sub3_Shen.asc
385,R,8544402,8544496,95,190.4,119.3,188.3,175.5,2.11,1243,flipboard_travel.png,102.40000000000002,Sub3_Shen.asc
386,R,8544724,8544746,23,190.5,163.3,155.3,178.5,1.12,93,flipboard_travel.png,81.92000000000002,Sub3_Shen.asc
387,R,8544937,8544986,50,157.6,183.2,150.4,384.5,7.53,304,flipboard_travel.png,65.53600000000002,Sub3_Shen.asc
388,R,8545158,8545206,49,157.5,366.2,170.3,517.5,5.6,262,flipboard_travel.png,52.42880000000002,Sub3_Shen.asc
389,R,8545348,8545389,42,174.1,501.9,195.3,580.8,2.93,158,flipboard_travel.png,41.94304000000002,Sub3_Shen.asc
390,R,8545608,8545640,33,193.3,580.3,196.3,540.2,1.46,71,flipboard_travel.png,33.55443200000002,Sub3_Shen.asc
391,R,8545768,8545853,86,192.7,541.3,661.4,301.5,15.95,522,flipboard_travel.png,26.843545600000013,Sub3_Shen.asc
392,R,8546005,8546036,32,645.3,303.7,630.8,261.7,1.69,95,flipboard_travel.png,21.47483648000001,Sub3_Shen.asc
393,R,8546195,8546214,20,625.1,263.1,601.4,265.4,0.7,62,flipboard_travel.png,17.17986918400001,Sub3_Shen.asc
394,R,8546549,8546602,54,600.8,261.7,850.0,266.2,7.25,263,flipboard_travel.png,13.743895347200008,Sub3_Shen.asc
395,R,8546792,8546846,55,819.6,265.8,1071.5,270.0,7.2,239,flipboard_travel.png,10.995116277760006,Sub3_Shen.asc
396,R,8547052,8547068,17,1036.6,270.9,1015.4,268.4,0.61,56,flipboard_travel.png,8.796093022208007,Sub3_Shen.asc
397,R,8547386,8547471,86,1008.9,270.3,610.9,295.9,11.5,390,flipboard_travel.png,7.036874417766406,Sub3_Shen.asc
398,R,8547579,8547595,17,640.9,293.8,636.4,281.8,0.49,60,flipboard_travel.png,5.629499534213124,Sub3_Shen.asc
399,R,8547857,8547874,18,640.4,267.1,612.8,272.2,0.83,80,flipboard_travel.png,4.503599627370501,Sub3_Shen.asc
400,R,8548323,8548369,47,612.1,277.0,612.2,517.2,9.2,372,flipboard_travel.png,3.6028797018964007,Sub3_Shen.asc
401,R,8548510,8548517,8,616.7,503.5,616.0,496.0,0.28,40,flipboard_travel.png,2.8823037615171203,Sub3_Shen.asc
402,R,8550078,8550122,45,698.6,381.7,589.6,280.9,5.03,171,flipboard_travel.png,2.305843009213697,Sub3_Shen.asc
403,R,8550310,8550356,47,589.9,266.8,371.7,222.0,6.52,238,nytimes_news1.png,160.0,Sub3_Shen.asc
404,R,8550526,8550543,18,370.6,216.3,344.1,206.0,0.85,82,nytimes_news1.png,128.00000000000003,Sub3_Shen.asc
405,R,8550854,8550928,75,329.9,205.4,719.5,222.0,11.2,389,nytimes_news1.png,102.40000000000002,Sub3_Shen.asc
406,R,8551148,8551186,39,703.9,222.4,799.9,238.3,2.86,139,nytimes_news1.png,81.92000000000002,Sub3_Shen.asc
407,R,8551338,8551385,48,783.2,236.1,660.6,202.7,3.8,162,nytimes_news1.png,65.53600000000002,Sub3_Shen.asc
408,R,8551568,8551621,54,675.8,207.8,478.1,201.1,5.74,233,nytimes_news1.png,52.42880000000002,Sub3_Shen.asc
409,R,8551713,8551765,53,495.2,201.8,187.5,336.0,10.05,379,nytimes_news1.png,41.94304000000002,Sub3_Shen.asc
410,R,8552090,8552105,16,217.2,317.1,196.6,320.5,0.58,55,nytimes_news1.png,33.55443200000002,Sub3_Shen.asc
411,R,8552306,8552353,48,186.6,321.8,369.7,333.0,5.13,213,nytimes_news1.png,26.843545600000013,Sub3_Shen.asc
412,R,8552530,8552575,46,349.1,333.0,183.3,400.5,5.27,220,nytimes_news1.png,21.47483648000001,Sub3_Shen.asc
413,R,8552871,8552920,50,204.6,391.6,379.0,406.3,4.9,209,nytimes_news1.png,17.17986918400001,Sub3_Shen.asc
414,R,8553080,8553088,9,351.2,402.8,339.9,401.3,0.32,39,nytimes_news1.png,13.743895347200008,Sub3_Shen.asc
415,R,8553274,8553316,43,328.8,401.0,438.9,403.4,3.12,157,nytimes_news1.png,10.995116277760006,Sub3_Shen.asc
416,R,8553672,8553709,38,428.6,407.8,528.1,404.1,2.86,151,nytimes_news1.png,8.796093022208007,Sub3_Shen.asc
417,R,8553916,8553955,40,516.1,408.5,595.6,407.6,2.3,119,nytimes_news1.png,7.036874417766406,Sub3_Shen.asc
418,R,8554159,8554211,53,583.3,407.4,262.3,460.3,9.31,367,nytimes_news1.png,5.629499534213124,Sub3_Shen.asc
419,R,8554389,8554433,45,289.3,456.8,197.1,572.6,4.96,259,nytimes_news1.png,4.503599627370501,Sub3_Shen.asc
420,R,8554606,8554624,19,210.5,565.0,191.1,557.3,0.59,55,nytimes_news1.png,3.6028797018964007,Sub3_Shen.asc
421,R,8554955,8554970,16,188.4,555.0,180.4,566.9,0.48,49,nytimes_news1.png,2.8823037615171203,Sub3_Shen.asc
422,R,8555055,8555127,73,183.2,573.5,631.8,475.4,13.0,469,nytimes_news1.png,2.305843009213697,Sub3_Shen.asc
423,R,8555194,8555249,56,606.3,479.0,765.5,435.7,4.88,293,nytimes_news1.png,1.8446744073709573,Sub3_Shen.asc
424,R,8556386,8556431,46,696.4,388.1,515.4,309.4,6.07,226,nytimes_news1.png,1.475739525896766,Sub3_Shen.asc
425,R,8556571,8556614,44,517.7,305.8,381.8,207.4,5.45,196,picasa.png,160.0,Sub3_Shen.asc
426,R,8556777,8556832,56,388.0,205.1,48.1,185.4,9.37,303,picasa.png,128.00000000000003,Sub3_Shen.asc
427,R,8557076,8557094,19,65.9,186.9,47.7,200.2,0.69,65,picasa.png,102.40000000000002,Sub3_Shen.asc
428,R,8557668,8557709,42,48.2,204.0,55.3,121.3,3.06,110,picasa.png,81.92000000000002,Sub3_Shen.asc
429,R,8557850,8557871,22,54.0,116.4,25.4,94.4,1.1,106,picasa.png,65.53600000000002,Sub3_Shen.asc
430,R,8558085,8558134,50,14.2,83.2,218.7,57.8,5.55,235,picasa.png,52.42880000000002,Sub3_Shen.asc
431,R,8558274,8558342,69,190.4,62.8,728.8,155.2,15.55,424,picasa.png,41.94304000000002,Sub3_Shen.asc
432,R,8558481,8558501,21,681.1,148.3,706.8,158.0,0.84,83,picasa.png,33.55443200000002,Sub3_Shen.asc
433,R,8559001,8559046,46,707.2,172.1,839.0,285.9,5.84,207,picasa.png,26.843545600000013,Sub3_Shen.asc
434,R,8559269,8559347,79,829.3,285.6,694.1,307.4,4.02,464,picasa.png,21.47483648000001,Sub3_Shen.asc
435,R,8559518,8559571,54,697.8,296.8,920.8,368.7,7.02,245,picasa.png,17.17986918400001,Sub3_Shen.asc
436,R,8559733,8559738,6,894.4,363.6,886.2,362.0,0.24,38,picasa.png,13.743895347200008,Sub3_Shen.asc
437,R,8560207,8560268,62,882.1,357.6,381.0,488.4,15.12,479,picasa.png,10.995116277760006,Sub3_Shen.asc
438,R,8560420,8560467,48,410.0,484.8,163.4,485.4,6.82,242,picasa.png,8.796093022208007,Sub3_Shen.asc
439,R,8560617,8560655,39,182.0,486.2,56.3,495.6,3.37,162,picasa.png,7.036874417766406,Sub3_Shen.asc
440,R,8560813,8560834,22,70.5,493.9,40.2,496.6,0.8,69,picasa.png,5.629499534213124,Sub3_Shen.asc
441,R,8561147,8561192,46,31.6,493.4,88.1,330.3,6.16,226,picasa.png,4.503599627370501,Sub3_Shen.asc
442,R,8561329,8561382,54,82.1,335.3,436.3,330.4,9.8,365,picasa.png,3.6028797018964007,Sub3_Shen.asc
443,R,8562780,8562823,44,687.0,377.7,526.9,312.3,5.29,201,picasa.png,2.8823037615171203,Sub3_Shen.asc
444,R,8563000,8563045,46,530.9,308.7,326.5,253.4,6.22,228,washington.png,160.0,Sub3_Shen.asc
445,R,8563233,8563277,45,330.1,252.4,326.0,428.5,6.7,313,washington.png,128.00000000000003,Sub3_Shen.asc
446,R,8563650,8563718,69,315.1,397.8,680.6,269.3,11.56,320,washington.png,102.40000000000002,Sub3_Shen.asc
447,R,8563854,8563892,39,644.5,276.6,679.0,194.3,3.35,140,washington.png,81.92000000000002,Sub3_Shen.asc
448,R,8564089,8564129,41,673.2,199.1,775.0,227.6,3.16,163,washington.png,65.53600000000002,Sub3_Shen.asc
449,R,8564369,8564438,70,758.0,223.0,973.6,474.7,11.44,355,washington.png,52.42880000000002,Sub3_Shen.asc
450,R,8564580,8564604,25,952.6,454.2,908.3,455.5,1.26,101,washington.png,41.94304000000002,Sub3_Shen.asc
451,R,8565163,8565213,51,907.9,460.4,892.1,586.9,4.74,186,washington.png,33.55443200000002,Sub3_Shen.asc
452,R,8565374,8565471,98,886.4,576.3,594.3,503.7,8.75,545,washington.png,26.843545600000013,Sub3_Shen.asc
453,R,8565651,8565673,23,595.0,506.5,569.1,526.0,1.04,86,washington.png,21.47483648000001,Sub3_Shen.asc
454,R,8565974,8566013,40,582.0,527.5,668.4,524.3,2.48,122,washington.png,17.17986918400001,Sub3_Shen.asc
455,R,8566215,8566239,25,656.4,526.1,600.6,525.6,1.6,128,washington.png,13.743895347200008,Sub3_Shen.asc
456,R,8566345,8566405,61,591.4,524.9,174.0,583.0,11.76,392,washington.png,10.995116277760006,Sub3_Shen.asc
457,R,8566632,8566676,45,206.5,578.2,157.7,729.9,5.49,277,washington.png,8.796093022208007,Sub3_Shen.asc
458,R,8566859,8566876,18,159.4,715.7,174.1,733.2,0.71,61,washington.png,7.036874417766406,Sub3_Shen.asc
459,R,8567144,8567168,25,178.5,739.9,234.5,726.7,1.54,124,washington.png,5.629499534213124,Sub3_Shen.asc
460,R,8567257,8567339,83,239.1,727.6,687.6,402.2,17.2,466,washington.png,4.503599627370501,Sub3_Shen.asc
461,R,8567591,8567625,35,655.1,409.5,576.6,420.7,2.31,129,washington.png,3.6028797018964007,Sub3_Shen.asc
462,R,8567835,8567875,41,580.4,420.3,652.9,416.5,2.1,109,washington.png,2.8823037615171203,Sub3_Shen.asc
463,R,8568652,8568681,30,689.6,386.3,671.9,358.9,1.18,54,washington.png,2.305843009213697,Sub3_Shen.asc
464,R,8568888,8568933,46,643.1,325.6,361.5,376.1,8.32,351,dailymotion.png,160.0,Sub3_Shen.asc
465,R,8569083,8569139,57,370.8,377.5,258.6,235.2,6.28,211,dailymotion.png,128.00000000000003,Sub3_Shen.asc
466,R,8569374,8569428,55,265.8,244.8,406.6,434.3,8.22,302,dailymotion.png,102.40000000000002,Sub3_Shen.asc
467,R,8569885,8569931,47,408.2,419.1,373.5,301.3,4.61,162,dailymotion.png,81.92000000000002,Sub3_Shen.asc
468,R,8570187,8570233,47,373.7,308.2,209.4,238.0,5.33,206,dailymotion.png,65.53600000000002,Sub3_Shen.asc
469,R,8570430,8570448,19,210.7,233.7,202.0,220.7,0.55,62,dailymotion.png,52.42880000000002,Sub3_Shen.asc
470,R,8570621,8570669,49,205.1,212.0,434.1,331.4,7.89,308,dailymotion.png,41.94304000000002,Sub3_Shen.asc
471,R,8570841,8570889,49,406.6,323.3,275.8,570.0,9.94,377,dailymotion.png,33.55443200000002,Sub3_Shen.asc
472,R,8571054,8571072,19,289.8,551.5,312.6,557.6,0.67,62,dailymotion.png,26.843545600000013,Sub3_Shen.asc
473,R,8571488,8571551,64,318.2,551.3,752.7,510.2,12.35,370,dailymotion.png,21.47483648000001,Sub3_Shen.asc
474,R,8571763,8571814,52,705.6,507.4,510.7,662.2,7.94,351,dailymotion.png,17.17986918400001,Sub3_Shen.asc
475,R,8571949,8571966,18,518.0,649.9,537.3,642.6,0.6,61,dailymotion.png,13.743895347200008,Sub3_Shen.asc
476,R,8572075,8572154,80,535.7,639.8,1065.5,514.0,15.48,454,dailymotion.png,10.995116277760006,Sub3_Shen.asc
477,R,8572273,8572293,21,1039.1,522.4,999.0,508.5,1.23,110,dailymotion.png,8.796093022208007,Sub3_Shen.asc
478,R,8572575,8572636,62,997.1,504.8,1038.3,307.2,7.55,240,dailymotion.png,7.036874417766406,Sub3_Shen.asc
479,R,8572967,8573025,59,1025.1,328.5,1003.1,167.9,6.17,180,dailymotion.png,5.629499534213124,Sub3_Shen.asc
480,R,8573171,8573223,53,1001.1,185.2,957.1,332.4,5.79,250,dailymotion.png,4.503599627370501,Sub3_Shen.asc
481,R,8573317,8573384,68,958.4,316.2,508.0,83.3,15.69,510,dailymotion.png,3.6028797018964007,Sub3_Shen.asc
482,R,8573780,8573829,50,536.6,95.4,633.5,91.0,2.81,143,dailymotion.png,2.8823037615171203,Sub3_Shen.asc
483,R,8575091,8575182,92,697.1,384.4,467.8,222.4,9.12,252,dailymotion.png,2.305843009213697,Sub3_Shen.asc
484,R,8575414,8575466,53,453.4,233.5,262.8,246.8,5.43,223,dodohub.png,160.0,Sub3_Shen.asc
485,R,8575597,8575617,21,269.0,243.0,235.9,227.5,1.09,89,dodohub.png,128.00000000000003,Sub3_Shen.asc
486,R,8576104,8576129,26,202.5,220.2,197.0,257.0,1.4,100,dodohub.png,102.40000000000002,Sub3_Shen.asc
487,R,8576369,8576392,24,199.0,259.2,179.8,285.2,1.11,80,dodohub.png,81.92000000000002,Sub3_Shen.asc
488,R,8576545,8576618,74,184.7,289.0,742.5,218.7,16.01,489,dodohub.png,65.53600000000002,Sub3_Shen.asc
489,R,8576777,8576822,46,704.9,218.2,849.9,314.1,5.62,203,dodohub.png,52.42880000000002,Sub3_Shen.asc
490,R,8577064,8577116,53,826.4,302.4,754.3,433.2,5.46,236,dodohub.png,41.94304000000002,Sub3_Shen.asc
491,R,8577343,8577382,40,759.4,419.8,689.2,471.8,2.84,132,dodohub.png,33.55443200000002,Sub3_Shen.asc
492,R,8577603,8577639,37,698.6,463.9,764.8,463.8,1.91,115,dodohub.png,26.843545600000013,Sub3_Shen.asc
493,R,8577858,8577883,26,754.3,463.8,782.3,438.0,1.28,98,dodohub.png,21.47483648000001,Sub3_Shen.asc
494,R,8578072,8578085,14,781.8,433.8,781.4,421.3,0.48,43,dodohub.png,17.17986918400001,Sub3_Shen.asc
495,R,8578293,8578331,39,778.8,413.3,854.4,372.7,2.68,121,dodohub.png,13.743895347200008,Sub3_Shen.asc
496,R,8578515,8578539,25,845.4,371.3,880.0,357.8,1.13,82,dodohub.png,10.995116277760006,Sub3_Shen.asc
497,R,8578727,8578738,12,883.2,351.7,889.3,341.4,0.43,47,dodohub.png,8.796093022208007,Sub3_Shen.asc
498,R,8578913,8578936,24,887.6,334.9,912.7,317.0,1.0,74,dodohub.png,7.036874417766406,Sub3_Shen.asc
499,R,8579081,8579121,41,916.8,312.0,957.1,217.4,3.82,210,dodohub.png,5.629499534213124,Sub3_Shen.asc
500,R,8579345,8579461,117,948.9,228.1,508.7,648.7,20.05,485,dodohub.png,4.503599627370501,Sub3_Shen.asc
501,R,8579655,8579678,24,528.6,628.2,508.4,589.3,1.54,116,dodohub.png,3.6028797018964007,Sub3_Shen.asc
502,R,8579860,8579897,38,507.8,577.0,584.5,563.1,2.24,140,dodohub.png,2.8823037615171203,Sub3_Shen.asc
503,R,8580169,8580269,101,565.4,568.1,470.0,711.7,5.85,1169,dodohub.png,2.305843009213697,Sub3_Shen.asc
504,R,8582628,8582666,39,701.6,389.4,610.9,357.3,2.91,136,dodohub.png,1.8446744073709573,Sub3_Shen.asc
505,R,8582833,8582873,41,606.0,358.2,498.8,295.6,3.94,156,deviantart_car.png,160.0,Sub3_Shen.asc
506,R,8583052,8583102,51,494.7,299.0,393.3,163.0,5.99,197,deviantart_car.png,128.00000000000003,Sub3_Shen.asc
507,R,8583329,8583346,18,386.0,166.8,363.4,162.5,0.66,64,deviantart_car.png,102.40000000000002,Sub3_Shen.asc
508,R,8583887,8583933,47,366.8,161.6,558.3,200.1,5.7,198,deviantart_car.png,81.92000000000002,Sub3_Shen.asc
509,R,8584085,8584136,52,551.2,204.4,683.3,294.3,5.19,219,deviantart_car.png,65.53600000000002,Sub3_Shen.asc
510,R,8584348,8584404,57,666.3,288.0,520.0,422.8,6.71,267,deviantart_car.png,52.42880000000002,Sub3_Shen.asc
511,R,8584563,8584607,45,531.0,414.3,356.8,377.2,5.18,195,deviantart_car.png,41.94304000000002,Sub3_Shen.asc
512,R,8584986,8585049,64,366.4,358.6,777.0,358.8,11.8,340,deviantart_car.png,33.55443200000002,Sub3_Shen.asc
513,R,8585389,8585441,53,730.2,357.8,527.1,470.3,7.29,285,deviantart_car.png,26.843545600000013,Sub3_Shen.asc
514,R,8585680,8585717,38,538.6,469.2,516.0,572.8,3.94,187,deviantart_car.png,21.47483648000001,Sub3_Shen.asc
515,R,8585945,8585985,41,524.3,561.3,390.5,551.1,3.79,156,deviantart_car.png,17.17986918400001,Sub3_Shen.asc
516,R,8586139,8586267,129,396.5,554.1,368.0,99.3,17.08,423,deviantart_car.png,13.743895347200008,Sub3_Shen.asc
517,R,8586470,8586493,24,349.7,94.2,372.3,64.9,1.28,102,deviantart_car.png,10.995116277760006,Sub3_Shen.asc
518,R,8586647,8586771,125,372.8,62.9,291.6,126.0,3.3,745,deviantart_car.png,8.796093022208007,Sub3_Shen.asc
519,R,8586868,8586961,94,272.5,111.1,48.2,869.9,26.91,588,deviantart_car.png,7.036874417766406,Sub3_Shen.asc
520,R,8587041,8587077,37,37.4,836.3,83.7,740.3,3.39,204,deviantart_car.png,5.629499534213124,Sub3_Shen.asc
521,R,8587241,8587261,21,78.5,743.1,97.1,719.3,0.94,94,deviantart_car.png,4.503599627370501,Sub3_Shen.asc
522,R,8587508,8587549,42,92.0,711.9,208.0,705.5,3.04,169,deviantart_car.png,3.6028797018964007,Sub3_Shen.asc
523,R,8587667,8587782,116,195.2,704.3,1157.7,502.2,26.79,525,deviantart_car.png,2.8823037615171203,Sub3_Shen.asc
524,R,8588935,8588989,55,692.5,372.6,445.0,275.2,8.08,268,deviantart_car.png,2.305843009213697,Sub3_Shen.asc
525,R,8589183,8589231,49,454.5,280.3,600.4,383.1,5.79,279,science_news1.png,160.0,Sub3_Shen.asc
526,R,8589485,8589543,59,585.9,381.4,293.7,346.2,8.43,292,science_news1.png,128.00000000000003,Sub3_Shen.asc
527,R,8589825,8589861,37,317.4,346.6,241.1,399.3,2.92,134,science_news1.png,102.40000000000002,Sub3_Shen.asc
528,R,8590063,8590120,58,251.9,391.1,615.7,378.0,10.35,388,science_news1.png,81.92000000000002,Sub3_Shen.asc
529,R,8590386,8590434,49,573.6,375.6,766.3,380.1,5.59,223,science_news1.png,65.53600000000002,Sub3_Shen.asc
530,R,8590740,8590788,49,737.3,382.2,922.1,368.4,5.36,214,science_news1.png,52.42880000000002,Sub3_Shen.asc
531,R,8591346,8591463,118,886.4,387.7,882.3,370.8,0.66,483,science_news1.png,41.94304000000002,Sub3_Shen.asc
532,R,8591579,8591703,125,878.8,363.9,787.9,388.2,2.79,753,science_news1.png,33.55443200000002,Sub3_Shen.asc
533,R,8591908,8591930,23,797.6,384.9,758.7,389.8,1.14,89,science_news1.png,26.843545600000013,Sub3_Shen.asc
534,R,8592170,8592217,48,754.8,388.9,517.4,377.6,6.88,279,science_news1.png,21.47483648000001,Sub3_Shen.asc
535,R,8592519,8592590,72,528.9,375.0,183.1,658.3,14.15,461,science_news1.png,17.17986918400001,Sub3_Shen.asc
536,R,8592756,8592775,20,197.5,637.9,175.2,615.2,1.0,99,science_news1.png,13.743895347200008,Sub3_Shen.asc
537,R,8593032,8593068,37,181.3,607.5,273.4,608.8,2.49,153,science_news1.png,10.995116277760006,Sub3_Shen.asc
538,R,8593207,8593275,69,263.3,608.0,596.6,658.1,9.4,359,science_news1.png,8.796093022208007,Sub3_Shen.asc
539,R,8593358,8593414,57,572.2,651.0,200.1,661.3,10.19,413,science_news1.png,7.036874417766406,Sub3_Shen.asc
540,R,8593553,8593591,39,227.9,658.4,318.0,647.1,2.47,159,science_news1.png,5.629499534213124,Sub3_Shen.asc
541,R,8593762,8593797,36,293.9,649.3,370.4,634.6,2.16,141,science_news1.png,4.503599627370501,Sub3_Shen.asc
542,R,8594005,8594079,75,361.8,635.6,696.2,633.5,9.33,373,science_news1.png,3.6028797018964007,Sub3_Shen.asc
543,R,8595013,8595085,73,695.6,374.5,609.9,343.8,2.76,63,science_news1.png,2.8823037615171203,Sub3_Shen.asc
544,R,8595152,8595203,52,611.5,337.8,347.8,335.2,7.57,278,deviantart_product_cata.png,160.0,Sub3_Shen.asc
545,R,8595395,8595432,38,362.2,337.0,393.9,232.5,4.11,178,deviantart_product_cata.png,128.00000000000003,Sub3_Shen.asc
546,R,8595509,8595549,41,388.9,236.8,338.9,172.8,2.83,164,deviantart_product_cata.png,102.40000000000002,Sub3_Shen.asc
547,R,8595784,8595804,21,340.0,171.6,322.1,197.3,1.1,98,deviantart_product_cata.png,81.92000000000002,Sub3_Shen.asc
548,R,8596022,8596071,50,325.1,209.2,481.1,390.2,8.23,296,deviantart_product_cata.png,65.53600000000002,Sub3_Shen.asc
549,R,8596502,8596535,34,464.8,366.1,399.9,343.7,2.05,117,deviantart_product_cata.png,52.42880000000002,Sub3_Shen.asc
550,R,8596796,8596816,21,402.0,341.3,367.9,342.7,0.97,89,deviantart_product_cata.png,41.94304000000002,Sub3_Shen.asc
551,R,8596907,8596977,71,355.5,340.5,932.7,331.3,16.45,441,deviantart_product_cata.png,33.55443200000002,Sub3_Shen.asc
552,R,8597187,8597206,20,881.1,328.9,853.7,323.7,0.82,81,deviantart_product_cata.png,26.843545600000013,Sub3_Shen.asc
553,R,8597421,8597461,41,844.4,329.1,956.1,330.6,3.21,153,deviantart_product_cata.png,21.47483648000001,Sub3_Shen.asc
554,R,8597607,8597644,38,937.3,325.8,812.4,362.4,3.87,190,deviantart_product_cata.png,17.17986918400001,Sub3_Shen.asc
555,R,8598292,8598328,37,818.3,358.1,878.9,355.8,1.75,111,deviantart_product_cata.png,13.743895347200008,Sub3_Shen.asc
556,R,8598417,8598479,63,871.3,356.3,624.3,207.9,9.18,319,deviantart_product_cata.png,10.995116277760006,Sub3_Shen.asc
557,R,8598654,8598674,21,644.1,219.2,610.5,214.6,1.0,84,deviantart_product_cata.png,8.796093022208007,Sub3_Shen.asc
558,R,8598878,8598940,63,607.0,207.3,939.3,201.7,9.61,304,deviantart_product_cata.png,7.036874417766406,Sub3_Shen.asc
559,R,8599136,8599219,84,906.9,196.2,959.6,708.6,18.93,497,deviantart_product_cata.png,5.629499534213124,Sub3_Shen.asc
560,R,8599480,8599517,38,955.2,689.1,924.3,758.0,2.56,157,deviantart_product_cata.png,4.503599627370501,Sub3_Shen.asc
561,R,8599661,8599719,59,926.3,755.0,553.3,725.1,10.3,358,deviantart_product_cata.png,3.6028797018964007,Sub3_Shen.asc
562,R,8600076,8600127,52,597.5,719.0,632.4,600.6,4.39,177,deviantart_product_cata.png,2.8823037615171203,Sub3_Shen.asc
563,R,8600210,8600236,27,620.9,620.2,564.3,955.8,11.5,688,deviantart_product_cata.png,2.305843009213697,Sub3_Shen.asc
564,R,8601540,8601573,34,710.9,377.6,615.4,355.8,2.9,137,deviantart_product_cata.png,1.8446744073709573,Sub3_Shen.asc
565,R,8601736,8601793,58,606.0,358.0,403.6,296.0,6.3,230,dropbox.png,160.0,Sub3_Shen.asc
566,R,8602112,8602122,11,399.2,286.8,390.7,280.4,0.35,33,dropbox.png,128.00000000000003,Sub3_Shen.asc
567,R,8602256,8602335,80,386.4,271.8,911.8,407.7,15.91,510,dropbox.png,102.40000000000002,Sub3_Shen.asc
568,R,8602503,8602534,32,894.2,400.4,833.6,374.6,2.01,103,dropbox.png,81.92000000000002,Sub3_Shen.asc
569,R,8602846,8602892,47,842.0,370.5,987.8,376.7,4.18,160,dropbox.png,65.53600000000002,Sub3_Shen.asc
570,R,8603079,8603123,45,970.0,372.4,867.9,495.7,5.51,250,dropbox.png,52.42880000000002,Sub3_Shen.asc
571,R,8603329,8603344,16,879.8,480.8,895.6,478.3,0.46,49,dropbox.png,41.94304000000002,Sub3_Shen.asc
572,R,8603521,8603590,70,899.8,473.1,395.5,493.3,14.33,432,dropbox.png,33.55443200000002,Sub3_Shen.asc
